JIT_sof_pip;1;4;1835;19;347;
JIT_sof_pip;1;4;735;9;347;
NOJIT_sof_pip;1;4;3738;55;1001;
NOJIT_sof_pip;1;4;1088;10;350;
JIT_sof_pip;1;4;919;14;347;
JIT_sof_pip;1;4;837;8;347;
NOJIT_sof_pip;1;4;3727;46;1001;
NOJIT_sof_pip;1;4;1034;14;350;
JIT_sof_pip;1;4;1158;12;347;
JIT_sof_pip;1;4;813;10;347;
NOJIT_sof_pip;1;4;3422;43;1001;
NOJIT_sof_pip;1;4;1022;10;350;
JIT_sof_pip;1;4;1768;10;347;
JIT_sof_pip;1;4;760;9;347;
NOJIT_sof_pip;1;4;3875;46;1001;
NOJIT_sof_pip;1;4;933;13;350;
JIT_sof_pip;1;4;1290;14;347;
JIT_sof_pip;1;4;803;10;347;
NOJIT_sof_pip;1;4;3874;46;1001;
NOJIT_sof_pip;1;4;920;9;350;
JIT_sof_pip;1;4;2289;11;347;
JIT_sof_pip;1;4;864;9;347;
NOJIT_sof_pip;1;4;4011;53;1001;
NOJIT_sof_pip;1;4;990;11;350;
JIT_sof_pip;1;4;1437;15;347;
JIT_sof_pip;1;4;760;8;347;
NOJIT_sof_pip;1;4;3309;55;1001;
NOJIT_sof_pip;1;4;1003;12;350;
JIT_sof_pip;1;4;1833;10;347;
JIT_sof_pip;1;4;789;12;347;
NOJIT_sof_pip;1;5;3734;44;1001;
NOJIT_sof_pip;1;5;1041;10;350;
JIT_sof_pip;1;5;1576;11;347;
JIT_sof_pip;1;5;833;9;347;
NOJIT_sof_pip;1;5;4194;53;1001;
NOJIT_sof_pip;1;5;1062;13;350;
JIT_sof_pip;1;5;2433;12;347;
JIT_sof_pip;1;5;803;13;347;
NOJIT_sof_pip;1;5;3252;51;1001;
NOJIT_sof_pip;1;5;992;11;350;
JIT_sof_pip;1;5;2174;10;347;
JIT_sof_pip;1;5;823;10;347;
NOJIT_sof_pip;1;5;3801;49;1001;
NOJIT_sof_pip;1;5;1009;15;350;
JIT_sof_pip;1;5;2653;19;347;
JIT_sof_pip;1;5;992;14;347;
NOJIT_sof_pip;1;5;4143;54;1001;
NOJIT_sof_pip;1;5;1083;11;350;
JIT_sof_pip;1;5;1488;16;347;
JIT_sof_pip;1;5;751;14;347;
NOJIT_sof_pip;1;5;4065;50;1001;
NOJIT_sof_pip;1;5;946;12;350;
JIT_sof_pip;1;5;1917;14;347;
JIT_sof_pip;1;5;956;20;347;
NOJIT_sof_pip;1;5;4071;46;1001;
NOJIT_sof_pip;1;5;933;12;350;
JIT_sof_pip;1;5;1556;9;347;
JIT_sof_pip;1;5;784;21;347;
NOJIT_sof_pip;1;5;4090;69;1001;
NOJIT_sof_pip;1;5;1035;17;350;
JIT_sof_pip;1;5;2093;12;347;
JIT_sof_pip;1;5;708;12;347;
NOJIT_sof_pip;1;5;3992;56;1001;
NOJIT_sof_pip;1;5;912;15;350;
JIT_sof_pip;1;5;2409;12;347;
JIT_sof_pip;1;5;939;12;347;
NOJIT_sof_pip;1;5;4310;48;1001;
NOJIT_sof_pip;1;5;915;12;350;
JIT_sof_pip;1;5;1610;17;347;
JIT_sof_pip;1;5;789;16;347;
NOJIT_sof_pip;1;5;3806;55;1001;
NOJIT_sof_pip;1;5;1008;10;350;
JIT_sof_pip;1;5;2314;16;347;
JIT_sof_pip;1;5;730;11;347;
NOJIT_sof_pip;1;5;4633;67;1001;
NOJIT_sof_pip;1;5;1032;15;350;
JIT_sof_pip;1;5;1622;13;347;
JIT_sof_pip;1;5;743;9;347;
NOJIT_sof_pip;1;5;4039;45;1001;
NOJIT_sof_pip;1;5;993;10;350;
JIT_sof_pip;1;5;1785;13;347;
JIT_sof_pip;1;5;792;11;347;
NOJIT_sof_pip;1;5;3282;53;1001;
NOJIT_sof_pip;1;5;1038;12;350;
JIT_sof_pip;1;5;1704;16;347;
JIT_sof_pip;1;5;916;12;347;
NOJIT_sof_pip;1;5;2933;51;1001;
NOJIT_sof_pip;1;5;837;9;350;
JIT_sof_pip;1;5;1277;8;347;
JIT_sof_pip;1;5;785;6;347;
NOJIT_sof_pip;1;5;3469;61;1001;
NOJIT_sof_pip;1;5;1004;12;350;
JIT_sof_pip;1;5;1324;16;347;
JIT_sof_pip;1;5;771;12;347;
NOJIT_sof_pip;1;5;2850;60;1001;
NOJIT_sof_pip;1;5;803;11;350;
JIT_sof_pip;1;5;1615;8;347;
JIT_sof_pip;1;5;742;5;347;
NOJIT_sof_pip;1;5;3290;60;1001;
NOJIT_sof_pip;1;5;1087;7;350;
JIT_sof_pip;1;5;1095;14;347;
JIT_sof_pip;1;5;591;12;347;
NOJIT_sof_pip;1;5;3277;53;1001;
NOJIT_sof_pip;1;5;1088;13;350;
JIT_sof_pip;1;5;2372;16;347;
JIT_sof_pip;1;5;777;19;347;
NOJIT_sof_pip;1;5;5511;43;1001;
NOJIT_sof_pip;1;5;937;9;350;
JIT_sof_pip;1;5;1177;11;347;
JIT_sof_pip;1;5;890;13;347;
NOJIT_sof_pip;1;6;3142;44;1001;
NOJIT_sof_pip;1;6;956;16;350;
JIT_sof_pip;1;6;1537;14;347;
JIT_sof_pip;1;6;869;11;347;
NOJIT_sof_pip;1;6;3835;41;1001;
NOJIT_sof_pip;1;6;979;10;350;
JIT_sof_pip;1;6;1930;14;347;
JIT_sof_pip;1;6;800;13;347;
NOJIT_sof_pip;1;6;3816;64;1001;
NOJIT_sof_pip;1;6;1119;14;350;
JIT_sof_pip;1;6;1787;10;347;
JIT_sof_pip;1;6;789;16;347;
NOJIT_sof_pip;1;6;3779;45;1001;
NOJIT_sof_pip;1;6;1046;11;350;
JIT_sof_pip;1;6;1468;18;347;
JIT_sof_pip;1;6;993;20;347;
NOJIT_sof_pip;1;6;3585;49;1001;
NOJIT_sof_pip;1;6;1001;15;350;
JIT_sof_pip;1;6;1943;10;347;
JIT_sof_pip;1;6;813;18;347;
NOJIT_sof_pip;1;6;4664;54;1001;
NOJIT_sof_pip;1;6;917;11;350;
JIT_sof_pip;1;6;2674;10;347;
JIT_sof_pip;1;6;758;12;347;
NOJIT_sof_pip;1;6;3146;52;1001;
NOJIT_sof_pip;1;6;1019;19;350;
JIT_sof_pip;1;6;1160;14;347;
JIT_sof_pip;1;6;841;10;347;
NOJIT_sof_pip;1;6;3662;60;1001;
NOJIT_sof_pip;1;6;989;10;350;
JIT_sof_pip;1;6;1502;10;347;
JIT_sof_pip;1;6;805;11;347;
NOJIT_sof_pip;1;6;4795;52;1001;
NOJIT_sof_pip;1;6;830;10;350;
JIT_sof_pip;1;6;2312;14;347;
JIT_sof_pip;1;6;746;7;347;
NOJIT_sof_pip;1;6;3893;51;1001;
NOJIT_sof_pip;1;6;942;12;350;
JIT_sof_pip;1;6;1278;17;347;
JIT_sof_pip;1;6;837;9;347;
NOJIT_sof_pip;1;6;3607;52;1001;
NOJIT_sof_pip;1;6;1010;11;350;
JIT_sof_pip;1;6;1718;11;347;
JIT_sof_pip;1;6;752;7;347;
NOJIT_sof_pip;1;6;3090;41;1001;
NOJIT_sof_pip;1;6;934;15;350;
JIT_sof_pip;1;6;1726;14;347;
JIT_sof_pip;1;6;702;6;347;
NOJIT_sof_pip;1;6;3392;57;1001;
NOJIT_sof_pip;1;6;936;9;350;
JIT_sof_pip;1;6;1123;13;347;
JIT_sof_pip;1;6;889;16;347;
NOJIT_sof_pip;1;6;4098;48;1001;
NOJIT_sof_pip;1;6;1029;12;350;
JIT_sof_pip;1;6;1259;13;347;
JIT_sof_pip;1;6;777;11;347;
NOJIT_sof_pip;1;6;3327;48;1001;
NOJIT_sof_pip;1;6;910;9;350;
JIT_sof_pip;1;6;1578;11;347;
JIT_sof_pip;1;6;722;9;347;
NOJIT_sof_pip;1;6;3366;48;1001;
NOJIT_sof_pip;1;6;1045;15;350;
JIT_sof_pip;1;6;2163;17;347;
JIT_sof_pip;1;6;769;15;347;
NOJIT_sof_pip;1;6;3657;54;1001;
NOJIT_sof_pip;1;6;905;14;350;
JIT_sof_pip;1;6;2055;24;347;
JIT_sof_pip;1;6;717;19;347;
NOJIT_sof_pip;1;6;3677;56;1001;
NOJIT_sof_pip;1;6;893;11;350;
JIT_sof_pip;1;6;1215;12;347;
JIT_sof_pip;1;6;739;9;347;
NOJIT_sof_pip;1;6;3615;52;1001;
NOJIT_sof_pip;1;6;912;11;350;
JIT_sof_pip;1;6;2040;14;347;
JIT_sof_pip;1;6;854;8;347;
NOJIT_sof_pip;1;6;3139;53;1001;
NOJIT_sof_pip;1;6;1111;13;350;
JIT_sof_pip;1;6;1740;11;347;
JIT_sof_pip;1;6;849;9;347;
NOJIT_sof_pip;1;7;3592;51;1001;
NOJIT_sof_pip;1;7;969;17;350;
JIT_sof_pip;1;7;1467;20;347;
JIT_sof_pip;1;7;644;12;347;
NOJIT_sof_pip;1;7;3013;59;1001;
NOJIT_sof_pip;1;7;966;11;350;
JIT_sof_pip;1;7;1617;11;347;
JIT_sof_pip;1;7;716;11;347;
NOJIT_sof_pip;1;7;3046;48;1001;
NOJIT_sof_pip;1;7;900;10;350;
JIT_sof_pip;1;7;1969;10;347;
JIT_sof_pip;1;7;788;9;347;
NOJIT_sof_pip;1;7;3061;43;1001;
NOJIT_sof_pip;1;7;879;13;350;
JIT_sof_pip;1;7;2107;14;347;
JIT_sof_pip;1;7;708;10;347;
NOJIT_sof_pip;1;7;3881;50;1001;
NOJIT_sof_pip;1;7;1024;13;350;
JIT_sof_pip;1;7;1622;10;347;
JIT_sof_pip;1;7;702;11;347;
NOJIT_sof_pip;1;7;2979;50;1001;
NOJIT_sof_pip;1;7;972;14;350;
JIT_sof_pip;1;7;1524;11;347;
JIT_sof_pip;1;7;952;11;347;
NOJIT_sof_pip;1;7;3591;37;1001;
NOJIT_sof_pip;1;7;960;13;350;
JIT_sof_pip;1;7;2256;6;347;
JIT_sof_pip;1;7;751;9;347;
NOJIT_sof_pip;1;7;3373;51;1001;
NOJIT_sof_pip;1;7;1006;16;350;
JIT_sof_pip;1;7;1869;17;347;
JIT_sof_pip;1;7;912;12;347;
NOJIT_sof_pip;1;7;4670;47;1001;
NOJIT_sof_pip;1;7;859;12;350;
JIT_sof_pip;1;7;1545;10;347;
JIT_sof_pip;1;7;895;9;347;
NOJIT_sof_pip;1;7;4639;41;1001;
NOJIT_sof_pip;1;7;1067;13;350;
JIT_sof_pip;1;7;2432;13;347;
JIT_sof_pip;1;7;795;14;347;
NOJIT_sof_pip;1;7;2771;38;1001;
NOJIT_sof_pip;1;7;1016;11;350;
JIT_sof_pip;1;7;1339;9;347;
JIT_sof_pip;1;7;859;10;347;
NOJIT_sof_pip;1;7;3490;55;1001;
NOJIT_sof_pip;1;7;1003;15;350;
JIT_sof_pip;1;7;1676;8;347;
JIT_sof_pip;1;7;681;13;347;
NOJIT_sof_pip;1;7;4056;50;1001;
NOJIT_sof_pip;1;7;916;14;350;
JIT_sof_pip;1;7;1484;11;347;
JIT_sof_pip;1;7;711;4;347;
NOJIT_sof_pip;1;7;3890;48;1001;
NOJIT_sof_pip;1;7;1017;10;350;
JIT_sof_pip;1;7;1424;15;347;
JIT_sof_pip;1;7;745;14;347;
NOJIT_sof_pip;1;7;4122;51;1001;
NOJIT_sof_pip;1;7;898;11;350;
JIT_sof_pip;1;7;1979;17;347;
JIT_sof_pip;1;7;810;12;347;
NOJIT_sof_pip;1;7;2957;56;1001;
NOJIT_sof_pip;1;7;985;15;350;
JIT_sof_pip;1;7;1971;15;347;
JIT_sof_pip;1;7;925;12;347;
NOJIT_sof_pip;1;7;5112;52;1001;
NOJIT_sof_pip;1;7;1050;16;350;
JIT_sof_pip;1;7;3024;11;347;
JIT_sof_pip;1;7;981;10;347;
NOJIT_sof_pip;1;7;3159;56;1001;
NOJIT_sof_pip;1;7;1000;16;350;
JIT_sof_pip;1;7;1521;13;347;
JIT_sof_pip;1;7;854;12;347;
NOJIT_sof_pip;1;7;3047;47;1001;
NOJIT_sof_pip;1;7;1038;15;350;
JIT_sof_pip;1;7;2032;16;347;
JIT_sof_pip;1;7;665;11;347;
NOJIT_sof_pip;1;7;3385;49;1001;
NOJIT_sof_pip;1;7;1020;18;350;
JIT_sof_pip;1;7;1365;11;347;
JIT_sof_pip;1;7;911;8;347;
NOJIT_sof_pip;2;4;3802;44;1001;
NOJIT_sof_pip;2;4;922;16;350;
JIT_sof_pip;2;4;2347;12;347;
JIT_sof_pip;2;4;826;9;347;
NOJIT_sof_pip;2;4;4857;48;1001;
NOJIT_sof_pip;2;4;995;13;350;
JIT_sof_pip;2;4;2339;14;347;
JIT_sof_pip;2;4;753;10;347;
NOJIT_sof_pip;2;4;3419;38;1001;
NOJIT_sof_pip;2;4;878;12;350;
JIT_sof_pip;2;4;1916;12;347;
JIT_sof_pip;2;4;692;9;347;
NOJIT_sof_pip;2;4;3236;56;1001;
NOJIT_sof_pip;2;4;943;15;350;
JIT_sof_pip;2;4;2128;9;347;
JIT_sof_pip;2;4;688;9;347;
NOJIT_sof_pip;2;4;3400;43;1001;
NOJIT_sof_pip;2;4;1021;13;350;
JIT_sof_pip;2;4;815;13;347;
JIT_sof_pip;2;4;660;12;347;
NOJIT_sof_pip;2;4;3851;46;1001;
NOJIT_sof_pip;2;4;962;11;350;
JIT_sof_pip;2;4;1758;9;347;
JIT_sof_pip;2;4;862;14;347;
NOJIT_sof_pip;2;4;4182;50;1001;
NOJIT_sof_pip;2;4;1045;17;350;
JIT_sof_pip;2;4;1840;18;347;
JIT_sof_pip;2;4;859;13;347;
NOJIT_sof_pip;2;4;3274;57;1001;
NOJIT_sof_pip;2;4;1013;12;350;
JIT_sof_pip;2;4;1196;13;347;
JIT_sof_pip;2;4;794;11;347;
NOJIT_sof_pip;2;4;3783;47;1001;
NOJIT_sof_pip;2;4;867;9;350;
JIT_sof_pip;2;4;1450;17;347;
JIT_sof_pip;2;4;767;6;347;
NOJIT_sof_pip;2;4;3486;41;1001;
NOJIT_sof_pip;2;4;992;14;350;
JIT_sof_pip;2;4;1355;8;347;
JIT_sof_pip;2;4;825;11;347;
NOJIT_sof_pip;2;4;4289;49;1001;
NOJIT_sof_pip;2;4;836;15;350;
JIT_sof_pip;2;4;1387;13;347;
JIT_sof_pip;2;4;743;10;347;
NOJIT_sof_pip;2;4;3882;51;1001;
NOJIT_sof_pip;2;4;841;9;350;
JIT_sof_pip;2;4;1434;11;347;
JIT_sof_pip;2;4;867;11;347;
NOJIT_sof_pip;2;4;3508;47;1001;
NOJIT_sof_pip;2;4;948;13;350;
JIT_sof_pip;2;4;1978;13;347;
JIT_sof_pip;2;4;820;10;347;
NOJIT_sof_pip;2;4;3020;51;1001;
NOJIT_sof_pip;2;4;984;12;350;
JIT_sof_pip;2;4;1680;14;347;
JIT_sof_pip;2;4;829;19;347;
NOJIT_sof_pip;2;4;3449;53;1001;
NOJIT_sof_pip;2;4;904;20;350;
JIT_sof_pip;2;4;1524;10;347;
JIT_sof_pip;2;4;711;9;347;
NOJIT_sof_pip;2;4;2794;58;1001;
NOJIT_sof_pip;2;4;1103;13;350;
JIT_sof_pip;2;4;1606;14;347;
JIT_sof_pip;2;4;688;10;347;
NOJIT_sof_pip;2;4;3461;52;1001;
NOJIT_sof_pip;2;4;1040;12;350;
JIT_sof_pip;2;4;915;12;347;
JIT_sof_pip;2;4;804;9;347;
NOJIT_sof_pip;2;4;3601;52;1001;
NOJIT_sof_pip;2;4;1083;15;350;
JIT_sof_pip;2;4;1537;14;347;
JIT_sof_pip;2;4;849;13;347;
NOJIT_sof_pip;2;4;3863;54;1001;
NOJIT_sof_pip;2;4;1095;15;350;
JIT_sof_pip;2;4;1954;10;347;
JIT_sof_pip;2;4;672;8;347;
NOJIT_sof_pip;2;4;3539;49;1001;
NOJIT_sof_pip;2;4;887;9;350;
JIT_sof_pip;2;4;1234;15;347;
JIT_sof_pip;2;4;717;14;347;
NOJIT_sof_pip;2;5;3750;44;1001;
NOJIT_sof_pip;2;5;1108;16;350;
JIT_sof_pip;2;5;1946;15;347;
JIT_sof_pip;2;5;843;20;347;
NOJIT_sof_pip;2;5;3868;46;1001;
NOJIT_sof_pip;2;5;1049;17;350;
JIT_sof_pip;2;5;1468;13;347;
JIT_sof_pip;2;5;769;12;347;
NOJIT_sof_pip;2;5;3181;57;1001;
NOJIT_sof_pip;2;5;994;12;350;
JIT_sof_pip;2;5;2323;12;347;
JIT_sof_pip;2;5;748;20;347;
NOJIT_sof_pip;2;5;4045;49;1001;
NOJIT_sof_pip;2;5;895;18;350;
JIT_sof_pip;2;5;2805;13;347;
JIT_sof_pip;2;5;812;21;347;
NOJIT_sof_pip;2;5;3628;57;1001;
NOJIT_sof_pip;2;5;964;12;350;
JIT_sof_pip;2;5;2429;9;347;
JIT_sof_pip;2;5;742;7;347;
NOJIT_sof_pip;2;5;3103;46;1001;
NOJIT_sof_pip;2;5;1017;15;350;
JIT_sof_pip;2;5;1827;16;347;
JIT_sof_pip;2;5;785;10;347;
NOJIT_sof_pip;2;5;3919;62;1001;
NOJIT_sof_pip;2;5;957;9;350;
JIT_sof_pip;2;5;986;13;347;
JIT_sof_pip;2;5;683;8;347;
NOJIT_sof_pip;2;5;3711;50;1001;
NOJIT_sof_pip;2;5;1087;19;350;
JIT_sof_pip;2;5;1143;12;347;
JIT_sof_pip;2;5;840;14;347;
NOJIT_sof_pip;2;5;3531;51;1001;
NOJIT_sof_pip;2;5;1091;14;350;
JIT_sof_pip;2;5;2024;14;347;
JIT_sof_pip;2;5;598;10;347;
NOJIT_sof_pip;2;5;4538;43;1001;
NOJIT_sof_pip;2;5;881;12;350;
JIT_sof_pip;2;5;826;10;347;
JIT_sof_pip;2;5;782;18;347;
NOJIT_sof_pip;2;5;3974;38;1001;
NOJIT_sof_pip;2;5;932;15;350;
JIT_sof_pip;2;5;1877;13;347;
JIT_sof_pip;2;5;808;9;347;
NOJIT_sof_pip;2;5;3799;50;1001;
NOJIT_sof_pip;2;5;1147;10;350;
JIT_sof_pip;2;5;2438;11;347;
JIT_sof_pip;2;5;779;12;347;
NOJIT_sof_pip;2;5;3883;52;1001;
NOJIT_sof_pip;2;5;1062;12;350;
JIT_sof_pip;2;5;994;23;347;
JIT_sof_pip;2;5;832;9;347;
NOJIT_sof_pip;2;5;3742;53;1001;
NOJIT_sof_pip;2;5;970;10;350;
JIT_sof_pip;2;5;1509;13;347;
JIT_sof_pip;2;5;673;15;347;
NOJIT_sof_pip;2;5;3063;37;1001;
NOJIT_sof_pip;2;5;981;11;350;
JIT_sof_pip;2;5;1932;10;347;
JIT_sof_pip;2;5;706;8;347;
NOJIT_sof_pip;2;5;3156;42;1001;
NOJIT_sof_pip;2;5;1082;17;350;
JIT_sof_pip;2;5;1653;12;347;
JIT_sof_pip;2;5;901;15;347;
NOJIT_sof_pip;2;5;3347;37;1001;
NOJIT_sof_pip;2;5;1051;20;350;
JIT_sof_pip;2;5;2091;14;347;
JIT_sof_pip;2;5;770;11;347;
NOJIT_sof_pip;2;5;3887;64;1001;
NOJIT_sof_pip;2;5;1054;16;350;
JIT_sof_pip;2;5;2501;12;347;
JIT_sof_pip;2;5;845;9;347;
NOJIT_sof_pip;2;5;4145;43;1001;
NOJIT_sof_pip;2;5;1136;17;350;
JIT_sof_pip;2;5;1550;16;347;
JIT_sof_pip;2;5;727;13;347;
NOJIT_sof_pip;2;5;4252;50;1001;
NOJIT_sof_pip;2;5;987;15;350;
JIT_sof_pip;2;5;1382;18;347;
JIT_sof_pip;2;5;931;11;347;
NOJIT_sof_pip;2;6;3470;48;1001;
NOJIT_sof_pip;2;6;950;11;350;
JIT_sof_pip;2;6;2343;14;347;
JIT_sof_pip;2;6;782;16;347;
NOJIT_sof_pip;2;6;3954;59;1001;
NOJIT_sof_pip;2;6;1007;9;350;
JIT_sof_pip;2;6;1637;11;347;
JIT_sof_pip;2;6;678;8;347;
NOJIT_sof_pip;2;6;3299;47;1001;
NOJIT_sof_pip;2;6;895;12;350;
JIT_sof_pip;2;6;947;12;347;
JIT_sof_pip;2;6;682;6;347;
NOJIT_sof_pip;2;6;3402;42;1001;
NOJIT_sof_pip;2;6;1026;14;350;
JIT_sof_pip;2;6;1511;12;347;
JIT_sof_pip;2;6;776;9;347;
NOJIT_sof_pip;2;6;4079;48;1001;
NOJIT_sof_pip;2;6;1042;13;350;
JIT_sof_pip;2;6;2360;12;347;
JIT_sof_pip;2;6;722;9;347;
NOJIT_sof_pip;2;6;3727;55;1001;
NOJIT_sof_pip;2;6;878;11;350;
JIT_sof_pip;2;6;1297;13;347;
JIT_sof_pip;2;6;790;9;347;
NOJIT_sof_pip;2;6;3507;53;1001;
NOJIT_sof_pip;2;6;925;11;350;
JIT_sof_pip;2;6;1448;16;347;
JIT_sof_pip;2;6;847;10;347;
NOJIT_sof_pip;2;6;4113;57;1001;
NOJIT_sof_pip;2;6;957;14;350;
JIT_sof_pip;2;6;2087;16;347;
JIT_sof_pip;2;6;886;18;347;
NOJIT_sof_pip;2;6;3697;51;1001;
NOJIT_sof_pip;2;6;967;11;350;
JIT_sof_pip;2;6;2396;11;347;
JIT_sof_pip;2;6;774;13;347;
NOJIT_sof_pip;2;6;4210;51;1001;
NOJIT_sof_pip;2;6;992;17;350;
JIT_sof_pip;2;6;1604;9;347;
JIT_sof_pip;2;6;726;4;347;
NOJIT_sof_pip;2;6;3943;36;1001;
NOJIT_sof_pip;2;6;958;10;350;
JIT_sof_pip;2;6;2154;16;347;
JIT_sof_pip;2;6;773;7;347;
NOJIT_sof_pip;2;6;3820;47;1001;
NOJIT_sof_pip;2;6;937;12;350;
JIT_sof_pip;2;6;2449;12;347;
JIT_sof_pip;2;6;853;6;347;
NOJIT_sof_pip;2;6;4036;50;1001;
NOJIT_sof_pip;2;6;1038;10;350;
JIT_sof_pip;2;6;3021;11;347;
JIT_sof_pip;2;6;728;10;347;
NOJIT_sof_pip;2;6;3554;44;1001;
NOJIT_sof_pip;2;6;1039;12;350;
JIT_sof_pip;2;6;1004;12;347;
JIT_sof_pip;2;6;825;8;347;
NOJIT_sof_pip;2;6;3076;46;1001;
NOJIT_sof_pip;2;6;1069;13;350;
JIT_sof_pip;2;6;1811;6;347;
JIT_sof_pip;2;6;853;11;347;
NOJIT_sof_pip;2;6;3366;47;1001;
NOJIT_sof_pip;2;6;815;11;350;
JIT_sof_pip;2;6;1612;13;347;
JIT_sof_pip;2;6;784;14;347;
NOJIT_sof_pip;2;6;3012;47;1001;
NOJIT_sof_pip;2;6;952;11;350;
JIT_sof_pip;2;6;1759;15;347;
JIT_sof_pip;2;6;898;13;347;
NOJIT_sof_pip;2;6;3706;47;1001;
NOJIT_sof_pip;2;6;851;9;350;
JIT_sof_pip;2;6;1527;8;347;
JIT_sof_pip;2;6;787;11;347;
NOJIT_sof_pip;2;6;3648;56;1001;
NOJIT_sof_pip;2;6;1002;10;350;
JIT_sof_pip;2;6;1952;14;347;
JIT_sof_pip;2;6;807;24;347;
NOJIT_sof_pip;2;6;3086;45;1001;
NOJIT_sof_pip;2;6;988;9;350;
JIT_sof_pip;2;6;1373;15;347;
JIT_sof_pip;2;6;885;10;347;
NOJIT_sof_pip;2;7;3296;49;1001;
NOJIT_sof_pip;2;7;1020;20;350;
JIT_sof_pip;2;7;2087;14;347;
JIT_sof_pip;2;7;744;11;347;
NOJIT_sof_pip;2;7;3035;48;1001;
NOJIT_sof_pip;2;7;860;11;350;
JIT_sof_pip;2;7;1785;10;347;
JIT_sof_pip;2;7;838;11;347;
NOJIT_sof_pip;2;7;3449;56;1001;
NOJIT_sof_pip;2;7;1017;10;350;
JIT_sof_pip;2;7;1595;10;347;
JIT_sof_pip;2;7;909;11;347;
NOJIT_sof_pip;2;7;3887;57;1001;
NOJIT_sof_pip;2;7;970;16;350;
JIT_sof_pip;2;7;1332;14;347;
JIT_sof_pip;2;7;877;12;347;
NOJIT_sof_pip;2;7;3679;48;1001;
NOJIT_sof_pip;2;7;970;14;350;
JIT_sof_pip;2;7;1544;14;347;
JIT_sof_pip;2;7;747;14;347;
NOJIT_sof_pip;2;7;3454;58;1001;
NOJIT_sof_pip;2;7;904;13;350;
JIT_sof_pip;2;7;1748;9;347;
JIT_sof_pip;2;7;780;8;347;
NOJIT_sof_pip;2;7;4823;62;1001;
NOJIT_sof_pip;2;7;1057;15;350;
JIT_sof_pip;2;7;2219;13;347;
JIT_sof_pip;2;7;910;12;347;
NOJIT_sof_pip;2;7;2898;51;1001;
NOJIT_sof_pip;2;7;1062;24;350;
JIT_sof_pip;2;7;1624;13;347;
JIT_sof_pip;2;7;735;9;347;
NOJIT_sof_pip;2;7;4126;61;1001;
NOJIT_sof_pip;2;7;871;17;350;
JIT_sof_pip;2;7;1922;17;347;
JIT_sof_pip;2;7;760;18;347;
NOJIT_sof_pip;2;7;3751;38;1001;
NOJIT_sof_pip;2;7;914;8;350;
JIT_sof_pip;2;7;1789;9;347;
JIT_sof_pip;2;7;821;13;347;
NOJIT_sof_pip;2;7;3123;48;1001;
NOJIT_sof_pip;2;7;1018;19;350;
JIT_sof_pip;2;7;980;13;347;
JIT_sof_pip;2;7;750;15;347;
NOJIT_sof_pip;2;7;3602;53;1001;
NOJIT_sof_pip;2;7;1215;15;350;
JIT_sof_pip;2;7;1978;14;347;
JIT_sof_pip;2;7;1017;15;347;
NOJIT_sof_pip;2;7;3072;51;1001;
NOJIT_sof_pip;2;7;871;11;350;
JIT_sof_pip;2;7;1970;20;347;
JIT_sof_pip;2;7;841;13;347;
